borrower_id,borrower_name,borrower_sector_code,borrower_sector_description,period,period_title,covenant_type,Actual,Headroom,Status,Threshold,fy_month,fy_year
B4,Porter-Beasley,85590,Other education n.e.c.,2022-06-01,M3-FY23,ICR,2.235388601,-187.7111003,-1.0,6.05,3,23
B4,Porter-Beasley,85590,Other education n.e.c.,2022-06-01,M3-FY23,Loan to Value,26.61290323,33.96313364,1.0,38.5,3,23
B4,Porter-Beasley,85590,Other education n.e.c.,2023-06-01,M3-FY24,DSCR,1.226624497,-264.849843,-1.0,4.18,3,24
B4,Porter-Beasley,85590,Other education n.e.c.,2023-06-01,M3-FY24,Gross Leverage Ratio,6.760793768,-265.5996538,-1.0,1.98,3,24
B4,Porter-Beasley,85590,Other education n.e.c.,2023-06-01,M3-FY24,ICR,1.816926471,-389.4698543,-1.0,8.25,3,24
B4,Porter-Beasley,85590,Other education n.e.c.,2023-06-01,M3-FY24,Loan to Value,25.39314516,37.44815668,1.0,38.5,3,24
B4,Porter-Beasley,85590,Other education n.e.c.,2024-06-01,M3-FY25,DSCR,1.516333651,-201.21119,-1.0,4.29,3,25
B4,Porter-Beasley,85590,Other education n.e.c.,2024-06-01,M3-FY25,Gross Leverage Ratio,4.799380585,-172.316505,-1.0,1.87,3,25
B4,Porter-Beasley,85590,Other education n.e.c.,2024-06-01,M3-FY25,ICR,2.254437424,-319.375413,-1.0,8.8,3,25
B4,Porter-Beasley,85590,Other education n.e.c.,2024-06-01,M3-FY25,Loan to Value,24.0625,41.25,1.0,38.5,3,25
B4,Porter-Beasley,85590,Other education n.e.c.,2022-07-01,M4-FY23,DSCR,1.731617675,,,,4,23
B4,Porter-Beasley,85590,Other education n.e.c.,2022-07-01,M4-FY23,Gross Leverage Ratio,6.959297976,-157.6653068,-1.0,2.86,4,23
B4,Porter-Beasley,85590,Other education n.e.c.,2022-07-01,M4-FY23,ICR,2.27706726,-182.2618984,-1.0,6.05,4,23
B4,Porter-Beasley,85590,Other education n.e.c.,2022-07-01,M4-FY23,Loan to Value,26.61290323,33.96313364,1.0,38.5,4,23
B4,Porter-Beasley,85590,Other education n.e.c.,2023-07-01,M4-FY24,DSCR,1.170527005,-282.814517,-1.0,4.18,4,24
B4,Porter-Beasley,85590,Other education n.e.c.,2023-07-01,M4-FY24,Gross Leverage Ratio,6.961770909,-276.7650505,-1.0,1.98,4,24
B4,Porter-Beasley,85590,Other education n.e.c.,2023-07-01,M4-FY24,ICR,1.720968633,-417.3193147,-1.0,8.25,4,24
B4,Porter-Beasley,85590,Other education n.e.c.,2023-07-01,M4-FY24,Loan to Value,25.28225806,37.76497696,1.0,38.5,4,24
B4,Porter-Beasley,85590,Other education n.e.c.,2024-07-01,M4-FY25,DSCR,1.605739072,-183.8833638,-1.0,4.29,4,25
B4,Porter-Beasley,85590,Other education n.e.c.,2024-07-01,M4-FY25,Gross Leverage Ratio,4.545098807,-157.3587534,-1.0,1.87,4,25
B4,Porter-Beasley,85590,Other education n.e.c.,2024-07-01,M4-FY25,ICR,2.393061752,-294.5027251,-1.0,8.8,4,25
B4,Porter-Beasley,85590,Other education n.e.c.,2024-07-01,M4-FY25,Loan to Value,23.9516129,41.56682028,1.0,38.5,4,25
B4,Porter-Beasley,85590,Other education n.e.c.,2022-08-01,M5-FY23,DSCR,1.518193076,,,,5,23
B4,Porter-Beasley,85590,Other education n.e.c.,2022-08-01,M5-FY23,Gross Leverage Ratio,6.968206733,-158.0079513,-1.0,2.86,5,23
B4,Porter-Beasley,85590,Other education n.e.c.,2022-08-01,M5-FY23,ICR,2.270245666,-183.1400817,-1.0,6.05,5,23
B4,Porter-Beasley,85590,Other education n.e.c.,2022-08-01,M5-FY23,Loan to Value,26.61290323,33.96313364,1.0,38.5,5,23
B4,Porter-Beasley,85590,Other education n.e.c.,2023-08-01,M5-FY24,DSCR,1.04909533,-328.2823819,-1.0,4.18,5,24
B4,Porter-Beasley,85590,Other education n.e.c.,2023-08-01,M5-FY24,Gross Leverage Ratio,7.486885963,-305.9381091,-1.0,1.98,5,24
B4,Porter-Beasley,85590,Other education n.e.c.,2023-08-01,M5-FY24,ICR,1.560506237,-471.5420524,-1.0,8.25,5,24
B4,Porter-Beasley,85590,Other education n.e.c.,2023-08-01,M5-FY24,Loan to Value,25.17137097,38.08179724,1.0,38.5,5,24
B4,Porter-Beasley,85590,Other education n.e.c.,2024-08-01,M5-FY25,DSCR,1.713832003,-165.3478749,-1.0,4.29,5,25
B4,Porter-Beasley,85590,Other education n.e.c.,2024-08-01,M5-FY25,Gross Leverage Ratio,4.23914824,-139.3616612,-1.0,1.87,5,25
B4,Porter-Beasley,85590,Other education n.e.c.,2024-08-01,M5-FY25,ICR,2.55838087,-268.3643051,-1.0,8.8,5,25
B4,Porter-Beasley,85590,Other education n.e.c.,2024-08-01,M5-FY25,Loan to Value,23.84072581,41.88364055,1.0,38.5,5,25
B4,Porter-Beasley,85590,Other education n.e.c.,2022-09-01,M6-FY23,DSCR,2.05893049,,,,6,23
B4,Porter-Beasley,85590,Other education n.e.c.,2022-09-01,M6-FY23,Gross Leverage Ratio,7.275271432,-206.3161492,-1.0,2.53,6,23
B4,Porter-Beasley,85590,Other education n.e.c.,2022-09-01,M6-FY23,ICR,2.129365797,-202.5343709,-1.0,6.05,6,23
B4,Porter-Beasley,85590,Other education n.e.c.,2022-09-01,M6-FY23,Loan to Value,26.50201613,34.27995392,1.0,38.5,6,23
B4,Porter-Beasley,85590,Other education n.e.c.,2023-09-01,M6-FY24,DSCR,0.828480545,-444.9919096,-1.0,4.18,6,24
B4,Porter-Beasley,85590,Other education n.e.c.,2023-09-01,M6-FY24,Gross Leverage Ratio,7.225030395,-291.3905775,-1.0,1.98,6,24
B4,Porter-Beasley,85590,Other education n.e.c.,2023-09-01,M6-FY24,ICR,1.574377244,-466.4183925,-1.0,8.25,6,24
B4,Porter-Beasley,85590,Other education n.e.c.,2023-09-01,M6-FY24,Loan to Value,25.06048387,38.39861751,1.0,38.5,6,24
B4,Porter-Beasley,85590,Other education n.e.c.,2024-09-01,M6-FY25,DSCR,1.801126783,-152.0026555,-1.0,4.29,6,25
B4,Porter-Beasley,85590,Other education n.e.c.,2024-09-01,M6-FY25,Gross Leverage Ratio,4.040377425,-127.6692603,-1.0,1.87,6,25
B4,Porter-Beasley,85590,Other education n.e.c.,2024-09-01,M6-FY25,ICR,2.699199441,-248.624852,-1.0,8.8,6,25
B4,Porter-Beasley,85590,Other education n.e.c.,2024-09-01,M6-FY25,Loan to Value,23.72983871,42.20046083,1.0,38.5,6,25
B4,Porter-Beasley,85590,Other education n.e.c.,2022-10-01,M7-FY23,DSCR,1.430106845,,,,7,23
B4,Porter-Beasley,85590,Other education n.e.c.,2022-10-01,M7-FY23,Gross Leverage Ratio,8.262150618,-249.2239399,-1.0,2.53,7,23
B4,Porter-Beasley,85590,Other education n.e.c.,2022-10-01,M7-FY23,ICR,1.830116386,-253.6380753,-1.0,6.05,7,23
B4,Porter-Beasley,85590,Other education n.e.c.,2022-10-01,M7-FY23,Loan to Value,26.39112903,34.59677419,1.0,38.5,7,23
B4,Porter-Beasley,85590,Other education n.e.c.,2023-10-01,M7-FY24,DSCR,1.129450093,-297.1007676,-1.0,4.18,7,24
B4,Porter-Beasley,85590,Other education n.e.c.,2023-10-01,M7-FY24,Gross Leverage Ratio,6.580288353,-255.5715752,-1.0,1.98,7,24
B4,Porter-Beasley,85590,Other education n.e.c.,2023-10-01,M7-FY24,ICR,1.714153231,-419.4159144,-1.0,8.25,7,24
B4,Porter-Beasley,85590,Other education n.e.c.,2023-10-01,M7-FY24,Loan to Value,24.94959677,38.71543779,1.0,38.5,7,24
B4,Porter-Beasley,85590,Other education n.e.c.,2024-10-01,M7-FY25,DSCR,1.878077628,-141.267569,-1.0,4.29,7,25
B4,Porter-Beasley,85590,Other education n.e.c.,2024-10-01,M7-FY25,Gross Leverage Ratio,3.852011966,-116.5889392,-1.0,1.87,7,25
B4,Porter-Beasley,85590,Other education n.e.c.,2024-10-01,M7-FY25,ICR,2.814679942,-233.9112155,-1.0,8.8,7,25
B4,Porter-Beasley,85590,Other education n.e.c.,2024-10-01,M7-FY25,Loan to Value,23.61895161,42.51728111,1.0,38.5,7,25
B4,Porter-Beasley,85590,Other education n.e.c.,2022-11-01,M8-FY23,DSCR,1.754705516,,,,8,23
B4,Porter-Beasley,85590,Other education n.e.c.,2022-11-01,M8-FY23,Gross Leverage Ratio,7.29907143,-207.3509318,-1.0,2.53,8,23
B4,Porter-Beasley,85590,Other education n.e.c.,2022-11-01,M8-FY23,ICR,2.027386418,-218.2551339,-1.0,6.05,8,23
B4,Porter-Beasley,85590,Other education n.e.c.,2022-11-01,M8-FY23,Loan to Value,26.28024194,34.91359447,1.0,38.5,8,23
B4,Porter-Beasley,85590,Other education n.e.c.,2023-11-01,M8-FY24,DSCR,0.870928423,-417.9423522,-1.0,4.18,8,24
B4,Porter-Beasley,85590,Other education n.e.c.,2023-11-01,M8-FY24,Gross Leverage Ratio,6.808400613,-268.2444785,-1.0,1.98,8,24
B4,Porter-Beasley,85590,Other education n.e.c.,2023-11-01,M8-FY24,ICR,1.632184654,-446.0032671,-1.0,8.25,8,24
B4,Porter-Beasley,85590,Other education n.e.c.,2023-11-01,M8-FY24,Loan to Value,24.83870968,39.03225806,1.0,38.5,8,24
B4,Porter-Beasley,85590,Other education n.e.c.,2022-12-01,M9-FY23,DSCR,1.614347795,-144.8397572,-1.0,3.74,9,23
B4,Porter-Beasley,85590,Other education n.e.c.,2022-12-01,M9-FY23,Gross Leverage Ratio,8.099740209,-275.7019147,-1.0,2.31,9,23
B4,Porter-Beasley,85590,Other education n.e.c.,2022-12-01,M9-FY23,ICR,1.787100795,-330.0982878,-1.0,7.15,9,23
B4,Porter-Beasley,85590,Other education n.e.c.,2022-12-01,M9-FY23,Loan to Value,26.16935484,35.23041475,1.0,38.5,9,23
B4,Porter-Beasley,85590,Other education n.e.c.,2023-12-01,M9-FY24,DSCR,0.976624927,-373.1947116,-1.0,4.29,9,24
B4,Porter-Beasley,85590,Other education n.e.c.,2023-12-01,M9-FY24,Gross Leverage Ratio,6.106946419,-249.2321423,-1.0,1.87,9,24
B4,Porter-Beasley,85590,Other education n.e.c.,2023-12-01,M9-FY24,ICR,1.78399379,-432.6027858,-1.0,8.8,9,24
B4,Porter-Beasley,85590,Other education n.e.c.,2023-12-01,M9-FY24,Loan to Value,24.72782258,39.34907834,1.0,38.5,9,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-01-01,M1-FY23,DSCR,-0.119485222,-1629.0163,-1.0,1.65,1,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-01-01,M1-FY23,Gross Leverage Ratio,28.54515792,-265.5941832,-1.0,8.36,1,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-01-01,M1-FY23,ICR,0.534527616,-342.7361971,-1.0,2.2,1,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-01-01,M1-FY23,Loan to Value,54.25369864,9.530187708,1.0,59.4,1,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-01-01,M1-FY24,DSCR,2.030517471,20.61391857,1.0,1.65,1,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-01-01,M1-FY24,Gross Leverage Ratio,3.064883183,24.86435602,1.0,3.96,1,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-01-01,M1-FY24,ICR,3.662940924,43.93286842,1.0,2.2,1,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-01-01,M1-FY24,Loan to Value,51.91944893,-30.70311363,-1.0,40.59,1,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-01-01,M1-FY25,DSCR,2.236187007,28.83505294,1.0,1.65,1,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-01-01,M1-FY25,Gross Leverage Ratio,2.716050574,27.69543716,1.0,3.63,1,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-01-01,M1-FY25,ICR,4.065804781,50.47918849,1.0,2.2,1,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-01-01,M1-FY25,Loan to Value,49.43505671,-30.04265358,-1.0,38.83,1,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-02-01,M2-FY23(A),DSCR,-0.426530425,-535.5265029,-1.0,1.65,2,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-02-01,M2-FY23(A),Gross Leverage Ratio,49.28492369,-538.485838,-1.0,8.36,2,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-02-01,M2-FY23(A),ICR,0.298124468,-701.7414896,-1.0,2.2,2,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-02-01,M2-FY23(A),Loan to Value,54.06467579,9.880230016,1.0,59.4,2,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-02-01,M2-FY24,DSCR,2.207381304,27.7758733,1.0,1.65,2,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-02-01,M2-FY24,Gross Leverage Ratio,2.866924243,30.36321547,1.0,3.96,2,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-02-01,M2-FY24,ICR,3.907519995,48.06813521,1.0,2.2,2,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-02-01,M2-FY24,Loan to Value,51.71828022,-30.15794097,-1.0,40.59,2,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-02-01,M2-FY25,DSCR,2.243003373,29.08170884,1.0,1.65,2,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-02-01,M2-FY25,Gross Leverage Ratio,2.704287081,28.05190663,1.0,3.63,2,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-02-01,M2-FY25,ICR,4.093730528,50.88521501,1.0,2.2,2,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-02-01,M2-FY25,Loan to Value,49.22094843,-29.43611454,-1.0,38.83,2,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-03-01,(B)M3-FY23,DSCR,-0.535729661,-448.7902764,-1.0,1.65,3,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-03-01,(B)M3-FY23,Gross Leverage Ratio,85.47528171,-1014.674759,-1.0,8.36,3,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-03-01,(B)M3-FY23,ICR,0.165887904,-1348.816429,-1.0,2.2,3,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-03-01,(B)M3-FY23,Loan to Value,53.8746912,-31.77550316,-1.0,41.8,3,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-03-01,M3-FY24,DSCR,2.222193008,28.32392625,1.0,1.65,3,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-03-01,M3-FY24,Gross Leverage Ratio,2.830384819,29.1318623,1.0,3.85,3,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-03-01,M3-FY24,ICR,3.938193275,48.55050195,1.0,2.2,3,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-03-01,M3-FY24,Loan to Value,51.51606359,-31.13990024,-1.0,40.15,3,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-03-01,M3-FY25,DSCR,2.249438237,29.31318805,1.0,1.65,3,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-03-01,M3-FY25,Gross Leverage Ratio,2.692462316,28.41023283,1.0,3.63,3,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-03-01,M3-FY25,ICR,4.120954932,51.275747,1.0,2.2,3,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-03-01,M3-FY25,Loan to Value,49.00572493,-30.41754994,-1.0,38.39,3,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-04-01,M4-FY23,DSCR,-0.22556072,-914.6613777,-1.0,1.65,4,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-04-01,M4-FY23,Gross Leverage Ratio,37.45827444,-382.872032,-1.0,8.36,4,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-04-01,M4-FY23,ICR,0.364710717,-553.5395906,-1.0,2.2,4,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-04-01,M4-FY23,Loan to Value,53.68370599,-31.2729105,-1.0,41.8,4,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-04-01,M4-FY24,DSCR,2.217303215,28.14380695,1.0,1.65,4,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-04-01,M4-FY24,Gross Leverage Ratio,2.819216814,29.45094817,1.0,3.85,4,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-04-01,M4-FY24,ICR,3.934499992,48.49281981,1.0,2.2,4,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-04-01,M4-FY24,Loan to Value,51.31279382,-30.58299676,-1.0,40.15,4,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-04-01,M4-FY25,DSCR,2.244089413,29.12086973,1.0,1.65,4,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-04-01,M4-FY25,Gross Leverage Ratio,2.680575966,28.77042528,1.0,3.63,4,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-04-01,M4-FY25,ICR,4.116605241,51.21369773,1.0,2.2,4,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-04-01,M4-FY25,Loan to Value,48.7893805,-29.79765185,-1.0,38.39,4,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-05-01,M5-FY23,DSCR,-0.388547623,-577.1242058,-1.0,1.65,5,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-05-01,M5-FY23,Gross Leverage Ratio,16.53287479,-107.5378262,-1.0,8.36,5,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-05-01,M5-FY23,ICR,0.798443228,-193.0898021,-1.0,2.2,5,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-05-01,M5-FY23,Loan to Value,53.49172614,-30.76770037,-1.0,41.8,5,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-05-01,M5-FY24,DSCR,2.21138877,27.92487941,1.0,1.65,5,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-05-01,M5-FY24,Gross Leverage Ratio,2.807990646,29.77169582,1.0,3.85,5,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-05-01,M5-FY24,ICR,3.928209755,48.39432844,1.0,2.2,5,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-05-01,M5-FY24,Loan to Value,51.10846543,-30.02319295,-1.0,40.15,5,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-05-01,M5-FY25,DSCR,2.259314897,29.66591277,1.0,1.65,5,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-05-01,M5-FY25,Gross Leverage Ratio,2.668627703,29.13249386,1.0,3.63,5,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-05-01,M5-FY25,ICR,4.168183542,51.94113634,1.0,2.2,5,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-05-01,M5-FY25,Loan to Value,48.57190919,-29.1745249,-1.0,38.39,5,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-06-01,M6-FY23,DSCR,0.17044968,-954.8303973,-1.0,1.65,6,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-06-01,M6-FY23,Gross Leverage Ratio,11.61243053,-101.1351005,-1.0,6.05,6,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-06-01,M6-FY23,ICR,1.102707097,-109.4599098,-1.0,2.2,6,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-06-01,M6-FY23,Loan to Value,53.29874618,-31.75198453,-1.0,41.36,6,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-06-01,M6-FY24,DSCR,2.222225414,28.32511732,1.0,1.65,6,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-06-01,M6-FY24,Gross Leverage Ratio,2.796706003,27.7439411,1.0,3.74,6,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-06-01,M6-FY24,ICR,3.964538623,48.95884918,1.0,2.2,6,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-06-01,M6-FY24,Loan to Value,50.90307271,-31.00574159,-1.0,39.71,6,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-06-01,M6-FY25,DSCR,2.257656485,29.60690157,1.0,1.65,6,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-06-01,M6-FY25,Gross Leverage Ratio,2.656617213,29.49644809,1.0,3.63,6,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-06-01,M6-FY25,ICR,4.174082176,52.02318264,1.0,2.2,6,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-06-01,M6-FY25,Loan to Value,48.3533053,-30.15450811,-1.0,37.95,6,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-07-01,M7-FY23,DSCR,0.547606958,-221.4420995,-1.0,1.65,7,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-07-01,M7-FY23,Gross Leverage Ratio,8.816709235,-50.30380427,-1.0,6.05,7,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-07-01,M7-FY23,ICR,1.407542645,-61.93084764,-1.0,2.2,7,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-07-01,M7-FY23,Loan to Value,53.10476112,-31.23606682,-1.0,41.36,7,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-07-01,M7-FY24,DSCR,2.224632301,28.41348348,1.0,1.65,7,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-07-01,M7-FY24,Gross Leverage Ratio,2.785362583,28.0775711,1.0,3.74,7,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-07-01,M7-FY24,ICR,3.979639966,49.19047903,1.0,2.2,7,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-07-01,M7-FY24,Loan to Value,50.69661021,-30.43382328,-1.0,39.71,7,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-07-01,M7-FY25,DSCR,2.252207718,29.41240654,1.0,1.65,7,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-07-01,M7-FY25,Gross Leverage Ratio,2.644544171,29.86229785,1.0,3.63,7,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-07-01,M7-FY25,ICR,4.169614429,51.9610604,1.0,2.2,7,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-07-01,M7-FY25,Loan to Value,48.13356288,-29.51757355,-1.0,37.95,7,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-08-01,M8-FY23,DSCR,0.858044826,-101.5274103,-1.0,1.65,8,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-08-01,M8-FY23,Gross Leverage Ratio,7.406342036,-24.6607643,-1.0,6.05,8,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-08-01,M8-FY23,ICR,1.618581229,-39.51365782,-1.0,2.2,8,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-08-01,M8-FY23,Loan to Value,52.90976573,-30.71746205,-1.0,41.36,8,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-08-01,M8-FY24,DSCR,2.236157992,28.83399981,1.0,1.65,8,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-08-01,M8-FY24,Gross Leverage Ratio,2.773960086,28.41293866,1.0,3.74,8,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-08-01,M8-FY24,ICR,4.018472716,49.77811544,1.0,2.2,8,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-08-01,M8-FY24,Loan to Value,50.48907243,-29.85892641,-1.0,39.71,8,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-08-01,M8-FY25,DSCR,2.267424258,29.95322474,1.0,1.65,8,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-08-01,M8-FY25,Gross Leverage Ratio,2.632408249,30.23005306,1.0,3.63,8,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-08-01,M8-FY25,ICR,4.222372147,52.68624566,1.0,2.2,8,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2025-08-01,M8-FY25,Loan to Value,47.91267598,-28.87732168,-1.0,37.95,8,25
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-09-01,M9-FY23,DSCR,1.115416449,-52.7194939,-1.0,1.65,9,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-09-01,M9-FY23,Gross Leverage Ratio,5.893211337,-33.73686187,-1.0,4.51,9,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-09-01,M9-FY23,ICR,2.004624648,-10.72085428,-1.0,2.2,9,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-09-01,M9-FY23,Loan to Value,52.71375477,-31.32373932,-1.0,41.03,9,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-09-01,M9-FY24,DSCR,2.229929317,28.6072856,1.0,1.65,9,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-09-01,M9-FY24,Gross Leverage Ratio,2.762498198,28.750053,1.0,3.74,9,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-09-01,M9-FY24,ICR,4.011546857,49.67414351,1.0,2.2,9,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-09-01,M9-FY24,Loan to Value,50.28045369,-30.84160696,-1.0,39.27,9,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-10-01,M10-FY23,DSCR,1.153099591,-47.40184233,-1.0,1.65,10,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-10-01,M10-FY23,Gross Leverage Ratio,4.714967804,-4.999214737,-1.0,4.51,10,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-10-01,M10-FY23,ICR,2.4597601,11.61642187,1.0,2.2,10,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-10-01,M10-FY23,Loan to Value,52.51672301,-30.79550404,-1.0,41.03,10,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-10-01,M10-FY24,DSCR,2.224179682,28.39688068,1.0,1.65,10,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-10-01,M10-FY24,Gross Leverage Ratio,2.750976619,29.08892297,1.0,3.74,10,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-10-01,M10-FY24,ICR,4.005849106,49.58833855,1.0,2.2,10,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2024-10-01,M10-FY24,Loan to Value,50.0707485,-30.25419747,-1.0,39.27,10,24
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-11-01,M11-FY23,DSCR,1.562318987,-6.173458478,-1.0,1.65,11,23
B5,Flores  Perez and Chen,55100,Hotels and similar accommodation,2023-11-01,M11-FY23,Gross Leverage Ratio,4.068008662,10.78027654,0.0,4.51,11,23
